<http://ceur-ws.org/Vol-988/>;;Biological Processes & Petri Nets 2013;;23-Jun-2013;;Proceedings of the International Workshop on Biological Processes & Petri Nets (BioPPN 2013);;Milano, Italy, June 24, 2013
<http://ceur-ws.org/Vol-987/>;;International Workshop on Software Ecosystems 2013;;18-Jun-2013;;Proceedings of the 5th International Workshop on Software Ecosystems (IWSECO 2013);;Potsdam, Germany, June 11, 2013
<http://ceur-ws.org/Vol-986/>;;Dutch-Belgian Workshop on Information Retrieval 2013;;24-May-2013;;Proceedings of the 13th Dutch-Belgian Workshop on Information Retrieval (DIR-2013);;Delft, The Netherlands, April 26th, 2013
<http://ceur-ws.org/Vol-985/>;;International Workshop on Teaching Analytics 2013;;23-May-2013;;Proceedings of the 2nd International Workshop on Teaching Analytics (IWTA 2013);;Leuven, Belgium, April 8, 2013
<http://ceur-ws.org/Vol-984/>;;Practical Aspects of Health Informatics 2013;;21-May-2013;;Proceedings of the European Workshop on Practical Aspects of Health Informatics (PAHI 2013);;Edinburgh, Scotland, March 11-12, 2013
<http://ceur-ws.org/Vol-983/>;;The Workshop on Analytics on Video-based Learning 2013;;31-May-2013;;Proceedings of the LAK 2013 Workshop on Analytics on Video-based Learning (WAVe 2013);;Leuven, Belgium, April 8, 2013
<http://ceur-ws.org/Vol-982/>;;YAWL Symposium 2013;;04-Jun-2013;;Proceedings of the First YAWL Symposium;;Sankt Augustin, Germany, June 7, 2013
<http://ceur-ws.org/Vol-981/>;;ESWC 2013 Conference Workshops: BeRSys2013, AImWD2013 and USEWOD2013;;07-May-2013;;Joint Proceedings of the ESWC2013 Workshops: First International;;Montpellier, France, May 26, 2013
<http://ceur-ws.org/Vol-980/>;;Workshop sobre Aspectos da Interação Humano-Computador para a Web Social 2012;;03-May-2013;;Proceedings of the IV Workshop sobre Aspectos da Interação Humano-Computador na Web Social (WAIHCWS'12);;Cuiabá, Brazil, November 5, 2012
<http://ceur-ws.org/Vol-979/>;;Semantics for Biodiversity 2013;;01-May-2013;;Proceedings of the first international Workshop on Semantics for Biodiversity (S4BioDiv 2013);;Montpellier, France, May 27, 2013
<http://ceur-ws.org/Vol-978/>;;iStar 2013;;1-Jun-2013;;Proceedings of the 6th International i* Workshop (iStar 2013);;Valencia, Spain, June 17-18, 2013
<http://ceur-ws.org/Vol-977/>;;Formal Concept Analysis Meets Information Retrieval 2013;;18-Apr-2013;;Proceedings of the Workshop Formal Concept Analysis Meets Information Retrieval (FCAIR 2013);;Moscow, Russia, March 24, 2013
<http://ceur-ws.org/Vol-976/>;;Replication of HCI Research 2013;;11-Apr-2013;;Proceedings of the CHI2013 Workshop on the Replication of HCI Research (RepliCHI 2013);;Paris, France, April 27-28, 2013
<http://ceur-ws.org/Vol-975/>;;Late Breaking Papers of ILP 2012;;11-Apr-2013;;Proceedings of the CHI2013 Workshop on the Replication of HCI Research (RepliCHI 2013);;Dubrovnik, Croatia, September 17-19, 2012
<http://ceur-ws.org/Vol-974/>;;LAK Data Challenge 2013;;04-Apr-2013;;Proceedings of the LAK Data Challenge, held at LAK 2013, the Third Conference on Learning Analytics and Knowledge;;Leuven, Belgium, April 9, 2013
<http://ceur-ws.org/Vol-973/>;;Doctoral Consortium and BCSS Workshop at PERSUASIVE-2013;;27-Mar-2013;;Adjunct Proceedings of the 8th International Conference on Persuasive Technology (Persuasive-2013);;Sydney, Australia, April 3-5, 2013
<http://ceur-ws.org/Vol-972/>;;Concept Lattices and Their Applications 2012;;19-Mar-2013;;Proceedings of The Ninth International Conference on Concept Lattices and Their Applications (CLA 2012);;Fuengirola (Málaga), Spain, October 11-14, 2012
<http://ceur-ws.org/Vol-971/>;;Databases, Texts, Specifications, Objects 2013;;11-May-2013;;Proceedings of the Dateso 2013 Annual International Workshop on DAtabases, TExts, Specifications and Objects;;Pisek, Czech Republic, April 17, 2013
<http://ceur-ws.org/Vol-970/>;;Context-Aware Adaptation of Service Front-Ends 2012;;18-Mar-2013;;Proceedings of the Workshop on Context-Aware Adaptation of Service Front-Ends (CASFE 2012);;Pisa, Italy, November 13, 2012
<http://ceur-ws.org/Vol-969/>;;Advances in Ontologies Workshop 2012;;14-Mar-2013;;Proceedings of the Eighth Australasian Ontology Workshop (AOW 2012);;Sydney, Australia, December 4, 2012
<http://ceur-ws.org/Vol-968/>;;Integrating IR technologies for Professional Search 2013;;11-Mar-2013;;Proceedings of the Workshop on Integrating IR technologies for Professional Search (IRPS 2013);;Moscow, Russian Federation, March 24, 2013
<http://ceur-ws.org/Vol-967/>;;Workshop sobre Ensino de IHC 2012;;1-Mar-2013;;Proceedings of the Workshop on Integrating IR technologies for Professional Search (IRPS 2013);;Cuiabá, Mato Grosso, Brasil, Novembro 05, 2012
<http://ceur-ws.org/Vol-966/>;;Semantic Technologies for Intelligence, Defense, and Security 2012;;23-Feb-2013;;Proceedings of the Seventh International Conference on Semantic;;Fairfax, VA, USA, October 23-26, 2012
<http://ceur-ws.org/Vol-965/>;;Doctoral Symposium of ESSoS 2013;;22-Feb-2013;;Proceedings of the Doctoral Symposium at the International Symposium on;;Rocquencort, Paris, France, February 27 - March 01, 2013
<http://ceur-ws.org/Vol-964/>;;Italian Information Retrieval Workshop 2013;;21-Feb-2013;;Proceedings of the 4th Italian Information Retrieval Workshop (IIR 2013);;Pisa, Italy, January 16-17, 2013
<http://ceur-ws.org/Vol-963/>;;Emerging Topics in Business Informatics Research 2012;;20-Feb-2013;;Proceedings of the 11th International Conference on perspectives in business informatics research (BIR 2012);;Nizhny Novgorod, Russia, September 24-26, 2012
<http://ceur-ws.org/Vol-962/>;;Bayesian Modeling Applications Workshop 2012;;12-Feb-2013;;Proceedings of the Ninth UAI Bayesian Modeling Applications Workshop (BMAW 2012);;Catalina Island, United States, August 18, 2012
<http://ceur-ws.org/Vol-961/>;;First Nordic Conference on Advanced Systems Engineering 1989;;17-Feb-2013;;Proceedings of the First Nordic Conference on Advanced Systems Engineering (CASE'89);;Stockholm, Sweden, May 9-11, 1989
<http://ceur-ws.org/Vol-960/>;;Ubiquitous Data Mining 2012;;7-Feb-2013;;Proceedings of the Workshop on Ubiquitous Data Mining (UDM-2012);;Montpellier, France, August 27, 2012
<http://ceur-ws.org/Vol-959/>;;Concept Lattices and Their Applications 2011;;21-Jan-2013;;Proceedings of the Eighth International Conference on Concept Lattices and Their Applications (CLA 2011);;Nancy, France, October 17-20, 2011
<http://ceur-ws.org/Vol-958/>;;Workshop on Configuration at ECAI 2012;;15-Jan-2013;;Proceedings of the Workshop on Configuration at ECAI 2012 (ConfWS-2012);;Montpellier, France, August 27, 2012
<http://ceur-ws.org/Vol-957/>;;Motivational and Affective Aspects in Technology Enhanced Learning 2011 and 2012;;14-Jan-2013;;Proceedings of the 2nd and 3rd International Workshops on Motivational and Affective Aspects (MATEL-2011-2012);;Palermo, Italy, Sep 20, 2011 and Saarbrücken, Germany, Sep 18, 2012
<http://ceur-ws.org/Vol-956/>;;Software Engineering im Unterricht der Hochschulen 2013;;20-Feb-2013;;Proceedings of the 2nd and 3rd International Workshops on Motivational and Affective Aspects (MATEL-2011-2012);;Aachen, Germany, February 28 - March 1, 2013
<http://ceur-ws.org/Vol-955/>;;Mobile and Contextual Learning 2012;;09-Jan-2013;;Proceedings of the 11th International Conference on Mobile and Contextual Learning 2012 (mLearn 2012);;Helsinki, Finland, October 16 -18, 2012
<http://ceur-ws.org/Vol-954/>;;ESSLLI 2012 Student Session;;07-Jan-2013;;Proceedings of the ESSLLI 2012 Student Session;;Opole, Poland, August 6-17, 2012
<http://ceur-ws.org/Vol-953/>;;Ambient Intelligence for Crisis Management 2012;;10-Jan-2013;;Proceedings of the Workshop on AmI for Crisis Management (AmI4CM 2012);;Pisa, Italy, November 13, 2012
<http://ceur-ws.org/Vol-952/>;;Semantic Web Applications and Tools for Life Sciences 2012;;04-Jan-2013;;Proceedings of the 5th International Workshop on Semantic Web Applications and Tools for Life Sciences (SWAT4LS 2012);;Paris, France, November 28-30, 2012
<http://ceur-ws.org/Vol-951/>;;Linked Science 2012;;2-Jan-2013;;Proceedings of the Second International Workshop on Linked Science 2012 - Tackling Big Data;;Boston, MA, USA, November 12, 2012
<http://ceur-ws.org/Vol-950/>;;International Workshop on Planning to Learn 2012;;22-Dec-2012;;Proceedings of the International Workshop on Planning to Learn (PlanLearn 2012);;Montpellier, France, August 28, 2012
<http://ceur-ws.org/Vol-949/>;;Knowledge Engineering and Software Engineering 2012;;31-Dec-2012;;Proceedings of the 8th Workshop on Knowledge Engineering and Software Engineering (KESE-2012);;Montpellier, France, August 28, 2012
<http://ceur-ws.org/Vol-948/>;;The New Technologies for Aquileia 2012;;14-Dec-2012;;Proceedings of the 2nd Workshop on The New Technologies for Aquileia (NTA-2012);;Aquileia, Italy, June 25, 2012
<http://ceur-ws.org/Vol-947/>;;Model-based Interactive Ubiquitous Systems 2012;;21-Dec-2012;;Proceedings of the 2nd International Workshop on Model-based Interactive Ubiquitous Systems (Modiquitous 2012);;Copenhagen, Denmark, June 25, 2012
<http://ceur-ws.org/Vol-946/>;;Ontology Matching 2012;;11-Dec-2012;;Proceedings of the 7th International Workshop on Ontology Matching (OM-2012);;Boston, MA, USA, November 11, 2012
<http://ceur-ws.org/Vol-945/>;;Workshop on Cloud Education Environments 2012;;05-Dec-2012;;Proceedings of the 1st International Workshop on Cloud Education Environments (WCLOUD 2012);;Antigua, Guatemala, November 15-16, 2012
<http://ceur-ws.org/Vol-944/>;;New Trends of Computational Intelligence in Health Applications 2012;;30-Nov-2012;;Proceedings of the Workshop on New Trends of Computational Intelligence in Health Applications (CIHealth 2012);;Sydney, Australia, Dec 4, 2012
<http://ceur-ws.org/Vol-943/>;;Scalable and High-Performance Semantic Web Systems 2012;;29-Nov-2012;;Proceedings of the Joint Workshop on Scalable and High-Performance Semantic Web Systems (SSWS+HPCSW 2012);;Boston, USA, November 11, 2012
<http://ceur-ws.org/Vol-942/>;;Computer Science and Information and Communication Technologies 2012;;28-Nov-2012;;Proceedings of the First National Conference on Computer Science and Information and Communication Technologies (CTIC 2012);;Adrar, Algeria, November 21, 2012
<http://ceur-ws.org/Vol-941/>;;Australian Workshop on Artificial Intelligence in Health 2012;;27-Nov-2012;;Proceedings of the Second Australian Workshop on Artificial Intelligence in Health (AIH 2012);;Sydney, Australia, December 4, 2012
<http://ceur-ws.org/Vol-940/>;;BPM 2012 Demonstration Track;;19-Nov-2012;;Proceedings of the Demonstration Track of the 10th International Conference on Business Process Management (BPM 2012);;Tallinn, Estonia, September 4, 2012
<http://ceur-ws.org/Vol-939/>;;Workshop "What can FCA do for Artificial Intelligence?" 2012;;14-Nov-2012;;Proceedings of the International Workshop "What can FCA do for Artificial Intelligence?" (FCA4AI);;Montpellier, France, August 28, 2012
<http://ceur-ws.org/Vol-938/>;;Ontology Research in Brazil & Metamodels, Ontologies and Semantic Technologies 2012;;12-Nov-2012;;Proceedings of Joint V Seminar on Ontology Research in Brazil (ONTOBRAS);;Recife, Brazil, September 19-21, 2012
<http://ceur-ws.org/Vol-937/>;;Linked Data on the Web 2012;;09-Nov-2012;;Proceedings of the WWW2012 Workshop on Linked Data on the Web (LDOW 2012);;Lyon, France, April 16, 2012
<http://ceur-ws.org/Vol-936/>;;Multilingual Semantic Web 2012;;06-Nov-2012;;Proceedings of the 3rd International Workshop on the Multilingual Semantic Web (MSW3);;Boston, USA, November 11th, 2012
<http://ceur-ws.org/Vol-935/>;;Doctoral Symposium of the 5th International Conference on Software Language Engineering 2012;;02-Nov-2012;;Proceedings of the Doctoral Symposium of the 5th International Conference on Software Language Engineering 2012;;Dresden, Germany, Sep 25, 2012
<http://ceur-ws.org/Vol-934/>;;Russian Conference on Digital Libraries 2012;;01-Nov-2012;;Proceedings of the 14th All-Russian Scientific Conference "Digital;;Pereslavl-Zalessky, Russia, October 15-18, 2012
<http://ceur-ws.org/Vol-933/>;;PoEM Short Papers 2012;;31-Oct-2012;;Short Paper Proceedings of the 5th IFIP WG 8.1 Working Conference on the Practice of Enterprise Modeling;;Rostock, Germany, November 7-8, 2012
<http://ceur-ws.org/Vol-932/>;;I-SEMANTICS 2012 Posters & Demos;;31-Oct-2012;;Proceedings of the I-SEMANTICS 2012 Posters & Demonstrations Track;;Graz, Austria, September 5-7, 2012
<http://ceur-ws.org/Vol-931/>;;Awareness and Reflection in Technology-Enhanced Learning 2012;;29-Nov-2012;;Proceedings of the 2nd Workshop on Awareness and Reflection in Technology-Enhanced Learning (ARTEL12);;Saarbrücken, Germany, September 18, 2012
<http://ceur-ws.org/Vol-930/>;;Semantic Technologies Applied to Biomedical Informatics and Individualized Medicine 2012;;30-Oct-2012;;Proceedings of the Joint Workshop on Semantic Technologies Applied to;;Boston, USA, November 12, 2012
<http://ceur-ws.org/Vol-929/>;;Ontology Patterns 2012;;30-Oct-2012;;Proceedings of the 3rd Workshop on Ontology Patterns (WOP 2012);;Boston, USA, November 12, 2012
<http://ceur-ws.org/Vol-928/>;;Concurrency, Specification and Programming 2012;;26-Oct-2012;;Proceedings of the 21th International Workshop on Concurrency, Specification and Programming (CS&P 2012);;Berlin, Germany, September 26-28, 2012
<http://ceur-ws.org/Vol-927/>;;Multimedia Benchmark Workshop 2012;;25-Oct-2012;;Working Notes Proceedings of the MediaEval 2012 Workshop;;Santa Croce in Fossabanda, Pisa, Italy, October 4-5, 2012
<http://ceur-ws.org/Vol-926/>;;Doctoral Consortium of the 12th AI*IA Symposium on Artificial Intelligence 2012;;24-Oct-2012;;Proceedings of the Doctoral Consortium of the 12th Symposium of the;;Rome, Italy, June 15, 2012
<http://ceur-ws.org/Vol-925/>;;Semantic Web and Information Extraction 2012;;23-Oct-2012;;Proceedings of the Workshop on Semantic Web and Information Extraction (SWAIE 2012);;Galway, Ireland, October 9, 2012
<http://ceur-ws.org/Vol-924/>;;Local Proceedings and Doctoral Consortium of Baltic DB&IS 2012;;18-Oct-2012;;Local Proceedings and Materials of Doctoral Consortium of the Tenth;;Vilnius, Lithuania, July 8-11, 2012
<http://ceur-ws.org/Vol-923/>;;Information Technology for Energy Applications 2012;;19-Oct-2012;;Proceedings of the First International Workshop on Information Technology for Energy Applications (IT4ENERGY 2012);;Lisbon, Portugal, September 6-7, 2012
<http://ceur-ws.org/Vol-922/>;;Interplay between User Experience and Software Development 2012;;22-Nov-2012;;Proceedings of the 2nd International Workshop on the Interplay between;;Copenhagen, Denmark, October 14, 2012
<http://ceur-ws.org/Vol-921/>;;The OpenMath and MathUI Workshops and Work in Progress at CICM 2012;;17-Oct-2012;;Joint Proceedings of the 24th OpenMath Workshop, the 7th Workshop on;;Bremen, Germany, July 9 - 13, 2012
<http://ceur-ws.org/Vol-920/>;;Local Papers of the Balkan Conference in Informatics 2012;;15-Oct-2012;;Local Proceedings of the Fifth Balkan Conference in Informatics (BCI-LOCAL 2012);;Novi Sad, Serbia, September 16-20, 2012
<http://ceur-ws.org/Vol-919/>;;Semantic Technologies meet Recommender Systems & Big Data 2012;;08-Oct-2012;;Proceedings of the International Workshop on Semantic Technologies meet Recommender Systems & Big Data (SeRSy 2012);;Boston, USA, November 11, 2012
<http://ceur-ws.org/Vol-918/>;;Agreement Technologies 2012;;08-Oct-2012;;Proceedings of the First International Conference on Agreement Technologies (AT 2012);;Dubrovnik, Croatia, October 15-16, 2012
<http://ceur-ws.org/Vol-917/>;;Sentiment Discovery from Affective Data 2012;;4-Oct-2012;;Proceedings of the 1st International Workshop on Sentiment Discovery from Affective Data (SDAD 2012);;Bristol, UK, September 28, 2012
<http://ceur-ws.org/Vol-916/>;;Annotation, Interpretation and Management of Mutations 2012;;4-Oct-2012;;Proceedings of the Workshop on Annotation, Interpretation and Management of Mutations (AIMM-2012);;Basel, Switzerland, September 9, 2012
<http://ceur-ws.org/Vol-915/>;;Interop-Vlab.It Workshop 2012;;4-Oct-2012;;Proceedings of the 5th Interop-Vlab.It Workshop on Complexity of Systems, Complexity of Interoperability (INVIT2012);;Rome, Italy, September 28, 2012
<http://ceur-ws.org/Vol-914/>;;ISWC-2012 Posters & Demonstrations Track;;3-Oct-2012;;Proceedings of the ISWC 2012 Posters & Demonstrations Track;;Boston, USA, November 11-15, 2012
<http://ceur-ws.org/Vol-913/>;;Interacting with Linked Data 2012;;02-Oct-2012;;Proceedings of the Workshop on Interacting with Linked Data (ILD 2012);;Heraklion, Greece, May 28, 2012
<http://ceur-ws.org/Vol-912/>;;Semantic Digital Archives 2012;;02-Oct-2012;;Proceedings of the 2nd International Workshop on Semantic Digital Archives (SDA 2012);;Paphos, Cyprus, September 27, 2012
<http://ceur-ws.org/Vol-911/>;;Logic / Languages, Algorithms and New Methods of Reasoning 2012;;27-Sep-2012;;Proceedings of the Eighth Latin American Workshop on Logic / Languages, Algorithms and New Methods of Reasoning (LANMR 2012);;Unidad Iztapalapa, México, D.F., September 10-11, 2012
<http://ceur-ws.org/Vol-910/>;;Recommendation Utility Evaluation: Beyond RMSE 2012;;02-Oct-2012;;Proceedings of the Workshop on Recommendation Utility Evaluation: Beyond RMSE (RUE 2012);;Dublin, Ireland, September 9, 2012
