@relation page

@attribute class {none,title,pages,authors,veditor,vtitle}
@attribute fontsize numeric
@attribute weight numeric
@attribute style numeric
@attribute replaced numeric
@attribute nlines numeric
@attribute depth numeric
@attribute tlength numeric
@attribute pdigits numeric
@attribute plower numeric
@attribute pupper numeric
@attribute pspaces numeric
@attribute ppunct numeric
@attribute relx numeric
@attribute rely numeric

@data
veditor,1.126183,1,0,0,1,0,15,0,0.6,0.2,0.133333,0.066667,0.031068,0.498701
none,1.126183,1,0,0,1,0,7,0,0,0,0.142857,0,0.169432,0.498701
veditor,1.126183,1,0,0,1,0,10,0,0.7,0.2,0.1,0,0.029117,0.521212
none,1.126183,1,0,0,1,0,7,0,0,0,0.142857,0,0.10917,0.521212
none,0.948364,0,0,0,6,1,189,0,0.571429,0.15873,0.111111,0.042328,0.036036,0.610057
none,0.948364,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.554789
none,0.948364,0,0,0,1,0,23,0,0.73913,0.173913,0.086957,0,0.04142,0.554789
none,0.948364,0,0,0,1,0,17,0,0.764706,0.058824,0.117647,0.058824,0.204461,0.554789
none,0.948364,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.572908
none,0.948364,0,0,0,1,0,7,0,0,1,0,0,0.043204,0.572908
none,0.948364,0,0,0,1,0,8,0,0.625,0.125,0.125,0.125,0.113656,0.572908
none,0.948364,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.591027
none,0.948364,0,0,0,1,0,15,0,0.533333,0.266667,0.066667,0.133333,0.050373,0.591027
none,0.948364,0,0,0,1,0,17,0,0.764706,0.058824,0.117647,0.058824,0.16171,0.591027
none,0.948364,0,0,0,1,0,5,0,0,0,0.2,0,0.027491,0.609146
none,0.948364,0,0,0,1,0,3,0,0,1,0,0,0.051724,0.609146
none,0.948364,0,0,0,1,0,17,0,0.764706,0.058824,0.117647,0.058824,0.085502,0.609146
none,0.948364,0,0,0,1,0,6,0,0,0,0.166667,0,0.027634,0.627265
none,0.948364,0,0,0,1,0,15,0,0.733333,0.133333,0.066667,0,0.061567,0.627265
none,0.948364,0,0,0,1,0,5,0,0,0.6,0.2,0.2,0.161599,0.627265
none,0.948364,0,0,0,1,0,7,0,0,0,0.142857,0,0.027778,0.645384
none,0.948364,0,0,0,1,0,24,0,0.833333,0.083333,0.083333,0,0.070519,0.645384
none,0.948364,0,0,0,1,0,11,0,0.727273,0.090909,0.090909,0.090909,0.216385,0.645384
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.653061
none,0.948364,0,0,0,1,1,68,0,0.764706,0.058824,0.147059,0.014706,0.10271,0.665229
none,0.948364,0,0,0,1,0,68,0,0.764706,0.058824,0.147059,0.014706,0.10271,0.665229
none,1.422547,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.710435
none,0.948364,0,0.230769,0,2,2,92,0,0.75,0.086957,0.141304,0,0.100279,0.760984
none,0.948364,0,0,0,1,1,71,0,0.746479,0.070423,0.15493,0,0.100279,0.747196
title,0.948364,0,0,0,1,0,61,0,0.770492,0.065574,0.163934,0,0.091255,0.747196
none,0.948364,0,0,0,1,0,10,0,0.6,0.1,0.1,0,0.423729,0.747196
authors,0.948364,0,1,0,1,0,21,0,0.761905,0.142857,0.095238,0,0.069835,0.765315
pages,0.770546,0,0,0,1,0,1,1,0,0,0,0,0.996624,0.76506
none,0.948364,0,0.443478,0,2,1,115,0,0.704348,0.13913,0.113043,0.026087,0.101408,0.804042
title,0.948364,0,0,0,1,0,64,0,0.78125,0.109375,0.09375,0,0.101408,0.789474
authors,0.948364,0,1,0,1,0,51,0,0.607843,0.176471,0.137255,0.058824,0.087379,0.807593
pages,0.770546,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.807229
none,0.948364,0,0.68932,0,2,1,103,0,0.699029,0.15534,0.116505,0.029126,0.110599,0.8471
title,0.948364,0,0,0,1,0,32,0,0.625,0.21875,0.15625,0,0.075314,0.831752
authors,0.948364,0,1,0,1,0,71,0,0.732394,0.126761,0.098592,0.042254,0.110599,0.849871
pages,0.770546,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.849398
none,0.948364,0,0.413793,0,2,1,87,0,0.747126,0.114943,0.126437,0.011494,0.088452,0.890158
title,0.948364,0,0,0,1,0,51,0,0.72549,0.117647,0.156863,0,0.088452,0.874029
authors,0.948364,0,1,0,1,0,36,0,0.777778,0.111111,0.083333,0.027778,0.077754,0.892148
pages,0.770546,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.891566
none,0.948364,0,0.558559,0,2,1,222,0,0.702703,0.130631,0.130631,0.036036,0.261818,0.933216
title,0.948364,0,0,0,1,0,98,0,0.734694,0.132653,0.122449,0.010204,0.141454,0.916307
authors,0.948364,0,1,0,1,0,124,0,0.677419,0.129032,0.137097,0.056452,0.261818,0.934426
pages,0.770546,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.933735
none,0.948364,0,0.304688,0,2,1,128,0,0.71875,0.132813,0.132813,0.007813,0.140078,0.976274
title,0.948364,0,0,0,1,0,89,0,0.719101,0.134831,0.134831,0,0.140078,0.958585
authors,0.948364,0,1,0,1,0,39,0,0.717949,0.128205,0.128205,0.025641,0.081911,0.976704
pages,0.770546,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.975904
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.985544
none,0.770546,0,0,0,1,0,40,0.2,0.55,0.05,0.125,0.025,0.033755,1
none,1,0.234495,0.19828,0,48,3,2234,0.036705,0.677708,0.102059,0.119964,0.017905,?,?
none,1.163469,1,0,0,1,1,20,0.2,0.25,0.35,0,0.05,0.940877,0.006682
none,1.163469,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.869934,0.006682
none,1.163469,1,0,0,1,0,8,0.5,0.25,0.125,0,0,0.947842,0.006682
none,0.979764,1,0,0,1,0,22,0.409091,0.363636,0,0,0.136364,0.94246,0.025907
none,0.673588,0,0,0,2,1,182,0.021978,0.78022,0.016484,0.153846,0.016484,0.817829,0.050671
none,0.673588,0,0,0,1,0,141,0.028369,0.758865,0.021277,0.163121,0.014184,0.817829,0.050111
none,0.673588,0,0,0,1,0,41,0,0.853659,0,0.121951,0.02439,0.42327,0.061164
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.079678
none,1.959527,1,0,0,1,0,9,0.444444,0,0.444444,0.111111,0,0.030799,0.100525
vtitle,1.959527,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.033438,0.131283
none,1.163469,1,0,0,3,1,234,0.081197,0.675214,0.098291,0.119658,0.004274,0.8,0.198456
none,1.163469,1,0,0,1,0,124,0.040323,0.758065,0.072581,0.112903,0.008065,0.8,0.190794
none,1.163469,1,0,0,1,0,27,0.148148,0.481481,0.185185,0.111111,0,0.034409,0.210097
none,1.163469,1,0,0,1,0,73,0.082192,0.69863,0.068493,0.136986,0,0.062992,0.229399
none,1.163469,1,0,0,1,0,9,0.444444,0,0.444444,0.111111,0,0.654479,0.229399
none,1.163469,1,0,0,1,0,1,0,0,0,0,0,0.686341,0.229399
none,1.163469,1,0,0,1,0,37,0.162162,0.513514,0.081081,0.135135,0.108108,0.037253,0.259837
none,0.979764,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.289415
none,1.163469,1,0,0,9,1,168,0,0.535714,0.113095,0.125,0.005952,0.035874,0.391572
veditor,1.163469,1,0,0,1,0,10,0,0.7,0.2,0.1,0,0.029277,0.331106
none,1.163469,1,0,0,1,0,2,0,0,0,0.5,0,0.111017,0.331106
veditor,1.163469,1,0,0,1,0,15,0,0.733333,0.133333,0.133333,0,0.03074,0.350408
none,1.163469,1,0,0,1,0,2,0,0,0,0.5,0,0.155085,0.350408
veditor,1.163469,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030799,0.36971
none,1.163469,1,0,0,1,0,3,0,0,0,0.333333,0,0.157715,0.36971
veditor,1.163469,1,0,0,1,0,8,0,0.625,0.25,0.125,0,0.028933,0.389013
none,1.163469,1,0,0,1,0,4,0,0,0,0.25,0,0.101201,0.389013
veditor,1.163469,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.030389,0.408315
none,1.163469,1,0,0,1,0,5,0,0,0,0.2,0,0.147541,0.408315
veditor,1.163469,1,0,0,1,0,16,0,0.625,0.1875,0.125,0.0625,0.031008,0.427617
none,1.163469,1,0,0,1,0,6,0,0,0,0.166667,0,0.166667,0.427617
veditor,1.163469,1,0,0,1,0,12,0,0.75,0.166667,0.083333,0,0.029879,0.446919
none,1.163469,1,0,0,1,0,7,0,0,0,0.142857,0,0.133624,0.446919
veditor,1.163469,1,0,0,1,0,11,0,0.727273,0.181818,0.090909,0,0.029466,0.466221
none,1.163469,1,0,0,1,0,8,0,0,0,0.125,0,0.121265,0.466221
veditor,1.163469,1,0,0,1,0,22,0,0.818182,0.090909,0.090909,0,0.033578,0.485523
none,1.163469,1,0,0,1,0,9,0,0,0,0.111111,0,0.239611,0.485523
none,0.979764,0,0,0,8,1,232,0,0.642241,0.094828,0.103448,0,0.035049,0.577243
none,0.979764,0,0,0,1,0,2,0,0,0,0.5,0,0.027073,0.514434
none,0.979764,0,0,0,1,0,23,0,0.73913,0.173913,0.086957,0,0.04142,0.514434
none,0.979764,0,0,0,1,0,3,0,0,0,0.333333,0,0.027211,0.529978
none,0.979764,0,0,0,1,0,16,0,0.8125,0.125,0.0625,0,0.04424,0.529978
none,0.979764,0,0,0,1,0,4,0,0,0,0.25,0,0.02735,0.545522
none,0.979764,0,0,0,1,0,20,0,0.85,0.1,0.05,0,0.051331,0.545522
none,0.979764,0,0,0,1,0,5,0,0,0,0.2,0,0.027491,0.561066
none,0.979764,0,0,0,1,0,22,0,0.818182,0.090909,0.090909,0,0.057692,0.561066
none,0.979764,0,0,0,1,0,6,0,0,0,0.166667,0,0.027634,0.57661
none,0.979764,0,0,0,1,0,23,0,0.695652,0.173913,0.130435,0,0.065089,0.57661
none,0.979764,0,0,0,1,0,7,0,0,0,0.142857,0,0.027778,0.592154
none,0.979764,0,0,0,1,0,24,0,0.833333,0.083333,0.083333,0,0.070381,0.592154
none,0.979764,0,0,0,1,0,8,0,0,0,0.125,0,0.027923,0.607698
none,0.979764,0,0,0,1,0,30,0,0.833333,0.1,0.066667,0,0.078708,0.607698
none,0.979764,0,0,0,1,0,9,0,0,0,0.111111,0,0.02807,0.623242
none,0.979764,0,0,0,1,0,30,0,0.766667,0.1,0.1,0,0.087047,0.623242
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.630117
none,0.979764,0,0,0,1,1,68,0,0.764706,0.058824,0.147059,0.014706,0.10271,0.640266
none,0.979764,0,0,0,1,0,68,0,0.764706,0.058824,0.147059,0.014706,0.10271,0.640266
none,1.469646,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.678838
none,0.979764,0,0.139535,0,2,2,87,0,0.701149,0.126437,0.126437,0.022989,0.108108,0.721805
none,0.979764,0,0,0,1,1,75,0,0.693333,0.12,0.133333,0.026667,0.108108,0.710585
title,0.979764,0,0,0,1,0,65,0,0.692308,0.138462,0.138462,0.030769,0.098093,0.710585
none,0.979764,0,0,0,1,0,10,0,0.7,0,0.1,0,0.47153,0.710585
authors,0.979764,0,1,0,1,0,12,0,0.75,0.166667,0.083333,0,0.065634,0.726129
pages,0.796058,0,0,0,1,0,1,1,0,0,0,0,0.996624,0.725997
none,0.979764,0,0.371681,0,2,1,113,0,0.734513,0.141593,0.106195,0.017699,0.107143,0.758647
title,0.979764,0,0,0,1,0,71,0,0.760563,0.140845,0.098592,0,0.107143,0.746854
authors,0.979764,0,1,0,1,0,42,0,0.690476,0.142857,0.119048,0.047619,0.08238,0.762398
pages,0.796058,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.762186
none,0.979764,0,0.380117,0,2,1,171,0,0.736842,0.116959,0.122807,0.017544,0.169412,0.795489
title,0.979764,0,0,0,1,0,106,0,0.764151,0.103774,0.132075,0,0.169412,0.783124
authors,0.979764,0,1,0,1,0,65,0,0.692308,0.138462,0.107692,0.046154,0.102128,0.798668
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.798375
none,0.979764,0,0.273885,0,2,1,157,0,0.745223,0.10828,0.127389,0.019108,0.188482,0.832331
title,0.979764,0,0,0,1,0,114,0,0.763158,0.096491,0.131579,0.008772,0.188482,0.819393
authors,0.979764,0,1,0,1,0,43,0,0.697674,0.139535,0.116279,0.046512,0.086022,0.834937
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.834564
none,0.979764,0,0.409449,0,2,1,127,0,0.724409,0.125984,0.11811,0.023622,0.108761,0.869173
title,0.979764,0,0,0,1,0,75,0,0.773333,0.106667,0.106667,0,0.108761,0.855662
authors,0.979764,0,1,0,1,0,52,0,0.653846,0.153846,0.134615,0.057692,0.091837,0.871207
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.870753
none,0.979764,0,0.35119,0,2,1,168,0,0.708333,0.119048,0.142857,0.017857,0.19407,0.906015
title,0.979764,0,0,0,1,0,109,0,0.715596,0.110092,0.155963,0,0.19407,0.891932
authors,0.979764,0,1,0,1,0,59,0,0.694915,0.135593,0.118644,0.050847,0.096128,0.907476
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.906942
none,0.979764,0,0.560209,0,2,1,191,0,0.722513,0.115183,0.125654,0.036649,0.182278,0.942857
title,0.979764,0,0,0,1,0,84,0,0.785714,0.095238,0.107143,0.011905,0.122658,0.928201
authors,0.979764,0,1,0,1,0,107,0,0.672897,0.130841,0.140187,0.056075,0.182278,0.943745
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.943131
none,0.979764,0,0.43609,0,2,1,133,0,0.766917,0.105263,0.112782,0.015038,0.117073,0.979699
title,0.979764,0,0,0,1,0,75,0,0.773333,0.106667,0.12,0,0.117073,0.964471
authors,0.979764,0,1,0,1,0,58,0,0.758621,0.103448,0.103448,0.034483,0.096,0.980015
pages,0.796058,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.979321
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.987573
none,0.796058,0,0,0,1,0,40,0.2,0.55,0.05,0.125,0.025,0.033755,1
none,1,0.117133,0.399552,0,92,3,4472,0.067308,0.6572,0.117844,0.114267,0.026834,?,?
none,1.183987,1,0,0,1,1,20,0.2,0.25,0.35,0,0.05,0.940877,0.003583
none,1.183987,1,0,0,1,0,12,0,0.25,0.5,0,0.083333,0.869934,0.003583
none,1.183987,1,0,0,1,0,8,0.5,0.25,0.125,0,0,0.947842,0.003583
none,0.997041,1,0,0,1,0,22,0.409091,0.363636,0,0,0.136364,0.94246,0.013911
none,0.685466,0,0,0,2,1,182,0.021978,0.78022,0.016484,0.153846,0.016484,0.817829,0.027124
none,0.685466,0,0,0,1,0,141,0.028369,0.758865,0.021277,0.163121,0.014184,0.817829,0.026963
none,0.685466,0,0,0,1,0,41,0,0.853659,0,0.121951,0.02439,0.42327,0.03291
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.043032
none,1.994083,1,0,0,1,0,7,0.571429,0,0.285714,0,0,0.030246,0.053643
vtitle,1.994083,1,0,0,1,0,17,0,0.823529,0.117647,0.058824,0,0.035398,0.070056
none,1.183987,1,0,0,2,1,142,0.049296,0.704225,0.091549,0.133803,0,0.065574,0.103379
none,1.183987,1,0,0,1,0,66,0.015152,0.787879,0.075758,0.121212,0,0.057971,0.102309
none,1.183987,1,0,0,1,0,76,0.078947,0.631579,0.105263,0.144737,0,0.065574,0.112659
none,1.183987,1,0,0,1,0,37,0.162162,0.513514,0.081081,0.135135,0.108108,0.037253,0.128981
none,0.997041,1,0,0,1,0,9,0,0.777778,0.111111,0.111111,0,0.028571,0.145072
none,1.183987,1,0,0,5,1,185,0,0.594595,0.216216,0.118919,0.059459,0.043478,0.174419
veditor,1.183987,1,0,0,1,0,13,0,0.769231,0.153846,0.076923,0,0.03016,0.167197
none,1.183987,1,0,0,1,0,37,0,0.675676,0.135135,0.108108,0.081081,0.188005,0.167197
veditor,1.183987,1,0,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.03071,0.177548
none,1.183987,1,0,0,1,0,21,0,0.238095,0.428571,0.190476,0.095238,0.181637,0.177548
veditor,1.183987,1,0,0,1,0,16,0,0.8125,0.125,0.0625,0,0.03074,0.187898
none,1.183987,1,0,0,1,0,19,0,0.368421,0.368421,0.157895,0.105263,0.182271,0.187898
veditor,1.183987,1,0,0,1,0,8,0,0.625,0.25,0.125,0,0.029064,0.198248
none,1.183987,1,0,0,1,0,11,0,0.272727,0.363636,0.181818,0.181818,0.11326,0.198248
veditor,1.183987,1,0,0,1,0,20,0,0.75,0.15,0.05,0,0.032291,0.208599
none,1.183987,1,0,0,1,0,26,0,0.615385,0.153846,0.153846,0.076923,0.242708,0.208599
none,0,0,0,0,1,0,0,0,0,0,0,0,1,0.222661
none,1.495562,1,0,0,1,0,17,0,0.764706,0.117647,0.117647,0,0.032389,0.233347
none,0.997041,0,0,0,1,1,7,0,0.857143,0.142857,0,0,0.063325,0.251987
none,0.997041,0,0,0,1,0,7,0,0.857143,0.142857,0,0,0.063325,0.251987
none,1.183987,1,0,0,1,0,16,0,0.875,0.0625,0.0625,0,0.031038,0.26672
none,0.988244,0,0.458824,0,2,2,85,0.035294,0.741176,0.082353,0.105882,0.011765,0.947368,0.28497
none,0.997041,0,0.481481,0,2,1,81,0,0.777778,0.08642,0.111111,0.012346,0.082569,0.28497
title,0.997041,0,0,0,1,0,42,0,0.857143,0.02381,0.119048,0,0.080447,0.282591
authors,0.997041,0,1,0,1,0,39,0,0.692308,0.153846,0.102564,0.025641,0.082569,0.290938
pages,0.810096,0,0,0,1,0,4,0.75,0,0,0,0,0.996572,0.291385
none,0.997041,0,0.395062,0,2,1,162,0,0.777778,0.061728,0.12963,0.030864,0.137931,0.304609
title,0.997041,0,0,0,1,0,98,0,0.846939,0.010204,0.132653,0.010204,0.137931,0.302067
authors,0.997041,0,1,0,1,0,64,0,0.671875,0.140625,0.125,0.0625,0.100418,0.310413
none,0.810096,0,0,0,4,1,20,0.8,0,0,0,0,0.996552,0.330101
pages,0.810096,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.310838
pages,0.810096,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.33029
pages,0.810096,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.349742
pages,0.810096,0,0,0,1,0,5,0.8,0,0,0,0,0.996552,0.369194
none,0.997041,0,0.313559,0,2,1,118,0,0.805085,0.059322,0.09322,0.025424,0.110599,0.324248
title,0.997041,0,0,0,1,0,81,0,0.864198,0.012346,0.08642,0.024691,0.110599,0.321542
authors,0.997041,0,1,0,1,0,37,0,0.675676,0.162162,0.108108,0.027027,0.079646,0.329889
none,0.997041,0,0.470149,0,2,1,134,0,0.738806,0.097015,0.134328,0.029851,0.105572,0.343888
title,0.997041,0,0,0,1,0,71,0,0.760563,0.070423,0.15493,0.014085,0.105572,0.341017
authors,0.997041,0,1,0,1,0,63,0,0.714286,0.126984,0.111111,0.047619,0.100139,0.349364
none,0.997041,0,0.555556,0,2,1,117,0,0.794872,0.076923,0.102564,0.025641,0.099585,0.363527
title,0.997041,0,0,0,1,0,52,0,0.884615,0.019231,0.096154,0,0.08802,0.360493
authors,0.997041,0,1,0,1,0,65,0,0.723077,0.123077,0.107692,0.046154,0.099585,0.368839
none,1.183987,1,0,0,1,0,11,0,0.545455,0.363636,0.090909,0,0.02974,0.383758
none,0.997041,0,0.827089,0,4,2,347,0.011527,0.70317,0.121037,0.115274,0.04611,0.269663,0.409702
title,0.997041,0,0,0,1,0,60,0.066667,0.733333,0.083333,0.116667,0,0.09172,0.399444
none,0.997041,0,1,0,3,1,287,0,0.696864,0.12892,0.114983,0.055749,0.269663,0.414713
authors,0.997041,0,1,0,1,0,123,0,0.691057,0.130081,0.121951,0.056911,0.245734,0.40779
authors,0.997041,0,1,0,1,0,125,0,0.696,0.128,0.112,0.056,0.269663,0.416137
authors,0.997041,0,1,0,1,0,39,0,0.717949,0.128205,0.102564,0.051282,0.080447,0.424483
none,0.810096,0,0,0,2,1,13,0.846154,0,0,0,0,0.99651,0.423394
pages,0.810096,0,0,0,1,0,6,0.833333,0,0,0,0,0.996531,0.408098
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.444224
none,0.997041,0,0.661157,0,2,1,121,0.033058,0.636364,0.157025,0.123967,0.049587,0.11784,0.439279
title,0.997041,0,0,0,1,0,41,0.097561,0.634146,0.170732,0.097561,0,0.081356,0.435612
authors,0.997041,0,1,0,1,0,80,0,0.6375,0.15,0.1375,0.075,0.11784,0.443959
none,0.997041,0,0.22314,0,2,1,121,0.033058,0.68595,0.132231,0.115702,0.016529,0.137667,0.458918
title,0.997041,0,0,0,1,0,94,0.042553,0.680851,0.12766,0.117021,0.010638,0.137667,0.455087
authors,0.997041,0,1,0,1,0,27,0,0.703704,0.148148,0.111111,0.037037,0.072144,0.463434
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.463676
none,0.997041,0,0.442623,0,2,1,61,0.065574,0.606557,0.163934,0.131148,0.016393,0.075869,0.478557
title,0.997041,0,0,0,1,0,34,0.117647,0.529412,0.176471,0.147059,0,0.075869,0.474563
authors,0.997041,0,1,0,1,0,27,0,0.703704,0.148148,0.111111,0.037037,0.072144,0.482909
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.483128
none,0.997041,0,0.731959,0,2,1,97,0.041237,0.546392,0.206186,0.154639,0.051546,0.113744,0.498196
title,0.997041,0,0,0,1,0,26,0.153846,0.384615,0.307692,0.153846,0,0.071856,0.494038
authors,0.997041,0,1,0,1,0,71,0,0.605634,0.169014,0.15493,0.070423,0.113744,0.502385
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.50258
none,0.997041,0,0.57732,0,2,1,97,0.041237,0.628866,0.175258,0.123711,0.020619,0.094118,0.517836
title,0.997041,0,0,0,1,0,41,0.097561,0.536585,0.219512,0.146341,0,0.082098,0.513514
authors,0.997041,0,1,0,1,0,56,0,0.696429,0.142857,0.107143,0.035714,0.094118,0.52186
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.522033
none,0.997041,0,0.311828,0,2,1,93,0.043011,0.666667,0.129032,0.129032,0.021505,0.100982,0.537475
title,0.997041,0,0,0,1,0,64,0.0625,0.6875,0.109375,0.125,0,0.100982,0.532989
authors,0.997041,0,1,0,1,0,29,0,0.62069,0.172414,0.137931,0.068966,0.07415,0.541335
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.541485
none,0.997041,0,0.428571,0,2,1,77,0.051948,0.636364,0.181818,0.116883,0.012987,0.083624,0.557114
title,0.997041,0,0,0,1,0,44,0.090909,0.545455,0.227273,0.136364,0,0.083624,0.552464
authors,0.997041,0,1,0,1,0,33,0,0.757576,0.121212,0.090909,0.030303,0.07611,0.560811
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.560937
none,0.997041,0,0.433962,0,2,1,53,0.075472,0.396226,0.301887,0.150943,0.018868,0.075078,0.576754
title,0.997041,0,0,0,1,0,30,0.133333,0.333333,0.333333,0.166667,0,0.075078,0.57194
authors,0.997041,0,1,0,1,0,23,0,0.478261,0.26087,0.130435,0.043478,0.070936,0.580286
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.580389
none,0.997041,0,0.647727,0,2,1,88,0.090909,0.511364,0.204545,0.147727,0.045455,0.095491,0.596393
title,0.997041,0,0,0,1,0,31,0.258065,0.354839,0.258065,0.129032,0,0.07571,0.591415
authors,0.997041,0,1,0,1,0,57,0,0.596491,0.175439,0.157895,0.070175,0.095491,0.599762
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.599841
none,0.997041,0,0.454545,0,2,1,55,0.072727,0.581818,0.2,0.127273,0.018182,0.074611,0.616032
title,0.997041,0,0,0,1,0,30,0.133333,0.5,0.233333,0.133333,0,0.074611,0.61089
authors,0.997041,0,1,0,1,0,25,0,0.68,0.16,0.12,0.04,0.073245,0.619237
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.619293
none,0.997041,0,0.369863,0,2,1,73,0.054795,0.616438,0.178082,0.123288,0.013699,0.083818,0.635671
title,0.997041,0,0,0,1,0,46,0.086957,0.565217,0.195652,0.130435,0,0.083818,0.630366
authors,0.997041,0,1,0,1,0,27,0,0.703704,0.148148,0.111111,0.037037,0.072801,0.638712
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.638746
none,0.997041,0,0.545455,0,2,1,165,0.024242,0.660606,0.151515,0.127273,0.024242,0.151579,0.655311
title,0.997041,0,0,0,1,0,75,0.053333,0.64,0.16,0.12,0,0.109756,0.649841
authors,0.997041,0,1,0,1,0,90,0,0.677778,0.144444,0.133333,0.044444,0.151579,0.658188
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.658198
none,0.997041,0,0.414815,0,2,1,135,0.02963,0.659259,0.17037,0.103704,0.022222,0.1125,0.67495
title,0.997041,0,0,0,1,0,79,0.050633,0.582278,0.21519,0.113924,0.012658,0.1125,0.669316
authors,0.997041,0,1,0,1,0,56,0,0.767857,0.107143,0.089286,0.035714,0.092903,0.677663
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.67765
none,0.997041,0,0.467742,0,2,1,62,0.064516,0.596774,0.193548,0.112903,0.016129,0.076759,0.694589
title,0.997041,0,0,0,1,0,33,0.121212,0.484848,0.242424,0.121212,0,0.076759,0.688792
authors,0.997041,0,1,0,1,0,29,0,0.724138,0.137931,0.103448,0.034483,0.074074,0.697138
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.697102
none,0.997041,0,0.506024,0,2,1,83,0.048193,0.60241,0.204819,0.13253,0.012048,0.08343,0.714228
title,0.997041,0,0,0,1,0,41,0.097561,0.487805,0.268293,0.146341,0,0.083141,0.708267
authors,0.997041,0,1,0,1,0,42,0,0.714286,0.142857,0.119048,0.02381,0.08343,0.716614
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.716554
none,0.997041,0,0.509091,0,2,1,55,0.072727,0.527273,0.218182,0.127273,0.018182,0.074689,0.733868
title,0.997041,0,0,0,1,0,27,0.148148,0.37037,0.259259,0.148148,0,0.072801,0.727742
authors,0.997041,0,1,0,1,0,28,0,0.678571,0.178571,0.107143,0.035714,0.074689,0.736089
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.736006
none,1.183987,1,0,0,1,0,7,0,0.857143,0.142857,0,0,0.028571,0.751592
none,0.997041,0,0.701031,0,2,1,97,0,0.721649,0.113402,0.113402,0.051546,0.10271,0.773146
title,0.997041,0,0,0,1,0,29,0,0.896552,0.034483,0.068966,0,0.072654,0.766693
authors,0.997041,0,1,0,1,0,68,0,0.647059,0.147059,0.132353,0.073529,0.10271,0.77504
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.774911
none,0.997041,0,0.233333,0,2,1,60,0,0.866667,0.05,0.083333,0,0.083237,0.792786
title,0.997041,0,0,0,1,0,46,0,0.891304,0.021739,0.086957,0,0.083237,0.786169
authors,0.997041,0,1,0,1,0,14,0,0.785714,0.142857,0.071429,0,0.066914,0.794515
pages,0.810096,0,0,0,1,0,7,0.857143,0,0,0,0,0.99651,0.794363
